mode,index,elapsed_min,gpu_util
async,0,35.4562313213958,70.83332828481709
async,0,35.50678686297436,70.65000656307112
async,0,35.55709743925192,71.24999242722564
async,0,35.5741523207483,70.78332777996548
async,0,35.60768608424952,71.54999545633538
async,0,35.624436414290614,71.44999444663213
async,0,35.65804962599757,72.69998687385777
async,0,35.72575273864586,71.89999899029675
async,0,36.0779996001107,76.35000353396137
async,0,36.11152012224431,75.74999747574188
async,0,36.16176449168376,76.53332525570735
async,0,36.1785479251439,76.28332273144923
async,0,36.228818777318594,76.84998838841264
async,0,36.245569107359685,76.84998838841264
async,0,36.262332678768395,76.53332525570735
async,0,36.31264987572977,76.89998889326426
async,0,36.32948627466039,76.74998737870939
async,0,36.76771595677488,82.59998586415452
async,0,36.96985205419956,80.06666060844718
async,0,36.98661562560827,80.30000302910975
async,0,37.10518545197422,80.94998939811589
async,0,37.138884732570716,80.83332828481709
async,0,37.34161669153837,75.86665858904068
async,0,37.44335011897369,73.73333737214632
async,0,37.61231659050674,69.81665808418906
async,0,37.66256758063,70.50000504851624
async,0,37.67931791067109,70.01666010359556
async,0,37.76308280224415,67.16667171518291
async,0,37.8133867578379,67.8833388867012
async,0,37.98101585124118,69.66665656963418
async,0,38.031630978974036,69.14999141752239
async,0,38.16578589503038,67.56665555993094
async,0,38.29983488014576,70.38332374115248
async,0,38.5345315005515,77.21665202596957
async,0,38.5515334165774,77.06667070547967
async,0,38.568283746618484,76.73332727511385
async,0,38.585067180078624,77.51665505507931
